GEOID,NAME,total_pop,pct_nh_white,pct_nh_black,pct_nh_native,pct_nh_asian,pct_hispanic,pct_in_pov,pct_high_school_or_higher,pct_bachelor_or_higher,per_capita_income,median_household_income,median_age,r95_to_r5,r85_to_r15,total_sales,prd,prd_lower_ci,prd_upper_ci,prb,prb_lower_ci,prb_upper_ci,r95rank,r85rank,prdrank,prbrank,density_bin
27099,"Mower County, Minnesota",39386,0.80833291,0.034301528,0.001015589,0.024475702,0.1100391,0.130329307,0.865866054,0.206904341,28613,53700,39.3,0.498838358,0.631433188,3774,1.1382,1.1217,1.1548,-0.0794,-0.0973,-0.0615,616,449,892,1878,"0-50,000"
13271,"Telfair County, Georgia",16339,0.490727707,0.387661424,2.45E-04,0,0.11634739,0.276793249,0.703604481,0.081019646,13594,28044,41,0.450930115,0.466269815,432,1.2518,1.2201,1.2834,-0.0794,-0.1423,-0.0166,458,96,408,1878,"0-50,000"
37157,"Rockingham County, North Carolina",91566,0.726142891,0.184784745,0.004772514,0.005198436,0.059574515,0.18488132,0.81226797,0.146986479,22521,41700,44.4,0.659184969,0.769956614,6601,1.075,1.0673,1.0827,-0.0792,-0.0878,-0.0707,1242,1110,1410,1874.5,"50,001-250,000"
1103,"Morgan County, Alabama",119157,0.763748668,0.123299512,0.005379457,0.006537593,0.079600863,0.166259169,0.825444003,0.208809414,25013,47529,40.1,0.447088227,0.624957287,7231,1.1698,1.1602,1.1794,-0.079,-0.0956,-0.0625,445,428,714,1871.5,"50,001-250,000"
28043,"Grenada County, Mississippi",21379,0.550774124,0.432153047,0.002946817,0,0.004303288,0.24157812,0.787574171,0.180942408,20150,34876,40.3,0.662543386,0.782748006,1163,1.0679,1.0412,1.0947,-0.0789,-0.1001,-0.0578,1254,1193,1492,1870,"0-50,000"
54057,"Mineral County, West Virginia",27421,0.941905839,0.033477991,1.46E-04,0.003683308,0.008679479,0.147794367,0.902210002,0.126893546,21888,40749,43.5,0.63496681,0.795715003,337,1.0908,1.0633,1.1184,-0.0788,-0.115,-0.0426,1127,1264,1234,1869,"0-50,000"
39043,"Erie County, Ohio",75369,0.835675145,0.080948401,0.002335178,0.005904284,0.041754568,0.129831984,0.915968894,0.223598083,30223,51033,44.6,0.63955366,0.765052711,4569,1.0745,1.07,1.0791,-0.0786,-0.0894,-0.0677,1149,1083,1419,1867,"50,001-250,000"
19171,"Tama County, Iowa",17236,0.822232537,0.006091901,0.069099559,0.003597122,0.08679508,0.117647059,0.91140104,0.164918564,27074,56110,43.2,0.698063665,0.711896361,860,1.0812,1.0442,1.1181,-0.0784,-0.0992,-0.0576,1439,783,1330,1866,"0-50,000"
33017,"Strafford County, New Hampshire",126552,0.913885201,0.008225868,0.000466212,0.031931538,0.022062077,0.094693843,0.92442792,0.356811761,32540,67805,37,0.697160039,0.844114359,6762,1.0426,1.039,1.0463,-0.0782,-0.0873,-0.0691,1435,1615,1881,1863,"50,001-250,000"
55049,"Iowa County, Wisconsin",23576,0.956353919,0.006913811,0.002587377,0.006235154,0.017093655,0.090217812,0.939263394,0.244523997,31717,60017,42.5,0.642445206,0.741182667,1793,1.0887,1.0651,1.1123,-0.0782,-0.0923,-0.0641,1163,933,1262,1863,"0-50,000"
48173,"Glasscock County, Texas",1420,0.594366197,0,0,0,0.405633803,0.116197183,0.748931624,0.253205128,32885,64886,38.3,0.001480618,0.811827862,15,1.4395,0.713,2.1661,-0.0781,-0.3216,0.1653,1,1371,144,1860,"0-50,000"
5069,"Jefferson County, Arkansas",71373,0.395892004,0.563000014,0.002367842,0.007551875,0.01975537,0.247091243,0.853156814,0.168063178,20371,37630,39,0.590473776,0.733904768,6462,1.1687,1.1573,1.1802,-0.0781,-0.0861,-0.07,937,895,720,1860,"50,001-250,000"
24033,"Prince George's County, Maryland",905161,0.132794055,0.623284697,0.002271419,0.042534974,0.173921545,0.092970207,0.861236865,0.318621146,34391,78607,36.5,0.497814625,0.57942677,91829,1.1368,1.1307,1.143,-0.0781,-0.0835,-0.0727,615,294,899,1860,"250,001-1,000,000"
